Date,Open,High,Low,Close,Volume
2013-07-09,59.5,69.0,55.0,56.5,177121500
2013-07-10,58.47,65.0,57.5,64.35,49746300
2013-07-11,67.24,67.7,59.0,59.73,37391600
2013-07-12,60.63,64.25,59.82,63.25,21773000
2013-07-13,62.5,64.48,61.57,63.96,10777900
2013-07-14,64.05,64.74,62.65,62.91,9957400
2013-07-15,63.1,63.44,62.16,62.76,6168800
2013-07-16,62.7,63.48,62.05,62.36,5539300
2013-07-17,63.0,63.68,60.31,61.61,15102700
2013-07-18,61.79,62.32,60.5,62.32,10959100
2013-07-19,61.93,66.29,61.82,65.5,25217000
2013-07-20,64.87,65.32,63.75,64.48,9098600
2013-07-21,65.02,65.8,64.02,65.04,7075400
2013-07-22,65.2,68.24,64.81,68.09,13481400
2013-07-23,68.35,68.72,65.61,65.79,12081100
2013-07-24,66.67,66.73,65.11,66.11,5593000
2013-07-25,65.25,66.77,65.25,66.11,6605400
2013-07-26,66.98,67.24,65.53,65.68,7110900
2013-07-27,66.54,66.55,64.0,64.35,5972000
2013-07-28,65.0,66.95,64.56,66.14,6284200
2013-07-29,66.47,67.75,66.01,67.04,5614900
2013-07-30,68.1,70.447,67.2,69.0,26024900
2013-07-31,69.7,72.5,68.85,70.97,14712000
2013-08-01,72.1,72.4,70.0,70.28,11839400
2013-08-02,71.15,71.7,69.69,70.08,9329900
2013-08-03,71.2,72.99,70.04,72.3,9521700
2013-08-04,76.0,76.08,73.91,75.1,25365000
2013-08-05,76.22,77.29,74.9,75.63,33129300
2013-08-06,73.28,80.88,71.0,80.88,49327100
2013-08-07,81.21,84.81,81.07,83.45,36885900
2013-08-08,84.68,87.64,83.9,85.4,29098900
2013-08-09,87.25,87.5,81.0,82.75,34162200
2013-08-10,82.85,85.5,80.82,85.06,17594300
2013-08-11,85.39,88.15,84.75,87.53,18978300
2013-08-12,88.99,89.84,87.66,88.5,25116200
2013-08-13,89.5,89.75,85.94,87.3,23209100
2013-08-14,85.77,86.6699,82.52,82.86,23578000
2013-08-15,83.73,84.48,78.1,81.9,36867900
2013-08-16,81.75,83.5,80.79,82.38,13312400
2013-08-17,83.34,84.35,81.45,82.23,12850100
2013-08-18,82.45,82.93,81.11,82.25,9172200
2013-08-19,82.71,82.85,81.26,82.37,8516700
2013-08-20,82.31,84.74,82.15,83.32,11368300
2013-08-21,82.88,83.84,81.91,82.74,10175500
2013-08-22,82.38,83.43,80.52,80.85,10457900
2013-08-23,80.57,80.6,76.16,77.31,21320900
2013-08-24,75.79,77.31,75.12,76.35,10549100
2013-08-25,76.92,78.94,74.36,78.74,15694100
2013-08-26,80.29,81.95,79.55,81.92,13249000
2013-08-27,83.28,86.95,83.01,85.25,25153300
2013-08-28,86.01,87.56,85.81,86.36,18004000
2013-08-29,86.21,86.95,84.6,86.07,9214000
2013-08-30,87.01,87.95,86.03,87.56,12102900
2013-08-31,87.08,88.1,85.28,85.48,10171100
2013-09-01,86.46,87.24,85.59,87.24,6764900
2013-09-02,85.9,85.99,83.55,83.65,10437000
2013-09-03,84.0,84.95,80.56,82.14,11310000
2013-09-04,80.05,82.87,79.61,80.31,9012100
2013-09-05,81.0,81.0,77.6,77.74,14249100
2013-09-06,78.95,80.77,78.55,79.56,11151400
2013-09-07,80.15,81.81,80.15,81.53,7672300
2013-09-08,81.34,83.5,81.1,83.27,8596000
2013-09-09,84.1,84.98,83.68,84.67,8319400
2013-09-10,83.7,84.7,83.44,83.86,8431000
2013-09-11,83.48,84.4,81.6201,84.27,9231300
2013-09-12,83.3299,84.5,82.75,83.57,10636700
2013-09-13,83.81,84.35,81.02,81.06,7535300
2013-09-14,80.06,82.94,78.51,82.66,12472800
2013-09-15,83.36,84.42,81.86,82.06,12677900
2013-09-16,80.6,80.74,78.02,79.1,19140700
2013-09-17,78.8,82.87,78.55,82.6,44005700
2013-09-18,82.0,82.84,80.3,81.31,12325300
2013-09-19,79.2,81.41,79.2,81.41,11230400
2013-09-20,81.9,82.4,79.3,79.42,8451000
2013-09-21,79.36,79.81,77.25,78.07,7184700
2013-09-22,78.5,79.94,74.0,75.62,19986100
2013-09-23,74.89,79.5,72.25,79.06,23949100
2013-09-24,79.0,79.1,75.4,75.87,13830500
2013-09-25,75.76,77.62,73.89,77.25,13203000
2013-09-26,75.6,77.45,74.0,74.55,13661300
2013-09-27,75.6,76.18,72.5,72.58,10669900
2013-09-28,71.26,71.31,67.29,68.42,21067200
2013-09-29,68.33,72.56,66.51,72.23,23112200
2013-09-30,73.7,75.06,71.35,75.06,16817200
2013-10-01,74.24,74.49,72.12,73.4,11658000
2013-10-02,73.91,74.94,71.57,71.9,13234300
