Date,Open,High,Low,Close,Volume
2015-02-01,19.0,25.0,17.54,23.89,18766300
2015-02-02,25.79,30.4192,23.3,23.83,17187100
2015-02-03,25.0,25.92,20.27,21.96,8218800
2015-02-04,23.0,23.1,18.71,19.2,5139800
2015-02-05,20.0,20.0,15.83,16.11,6866900
2015-02-06,16.4,16.63,14.98,15.8,6921700
2015-02-07,16.14,17.52,15.57,17.46,7711400
2015-02-08,17.58,17.9,16.55,17.4,4050600
2015-02-09,17.95,18.07,17.0,17.05,2202500
2015-02-10,17.3938,18.64,16.9,18.14,2680100
2015-02-11,17.94,20.15,17.7601,19.84,4195200
2015-02-12,19.94,21.5,19.0,19.89,3739800
2015-02-13,20.7,21.3,20.05,20.64,2621300
2015-02-14,21.37,22.25,20.92,21.91,2486500
2015-02-15,21.85,21.85,20.05,20.3,1825300
2015-02-16,20.66,20.9,19.5,20.22,1252500
2015-02-17,20.5,21.25,20.37,21.0,957800
2015-02-18,21.19,21.56,21.06,21.29,653600
2015-02-19,21.5,21.5,20.3,20.95,922200
2015-02-20,20.91,21.18,20.26,20.55,619700
2015-02-21,20.55,20.9,20.51,20.72,467200
2015-02-22,20.77,20.88,20.0,20.35,616000
2015-02-23,20.2,20.44,19.55,19.94,426900
2015-02-24,20.5,20.97,20.333,20.92,718100
2015-02-25,21.0,21.95,20.82,21.95,1230500
2015-02-26,21.95,22.18,20.85,21.26,913000
2015-02-27,21.54,21.55,20.05,20.45,796200
2015-02-28,20.1,20.1601,19.52,19.59,741900
2015-03-01,19.9,19.98,19.45,19.6,812700
2015-03-02,19.65,19.65,18.82,19.03,1281300
2015-03-03,18.69,18.88,17.85,17.9,797600
2015-03-04,17.8,17.9,17.39,17.6,691000
2015-03-05,18.18,18.45,17.6604,18.32,634000
2015-03-06,18.45,18.8,18.2616,18.78,485800
2015-03-07,18.96,19.4,18.78,19.15,447900
2015-03-08,19.59,19.59,18.6,18.77,601300
2015-03-09,18.54,19.25,18.33,18.79,579100
2015-03-10,18.65,19.11,18.5101,19.1,296000
2015-03-11,19.09,20.3891,19.0,20.13,1088100
2015-03-12,19.25,19.71,18.95,19.2,673100
2015-03-13,19.16,19.98,18.56,19.9,503300
2015-03-14,19.89,20.27,19.6,19.75,433800
