article_id,title,link,keywords,creator,description,content,pubDate,pubDateTZ,image_url,video_url,source_id,source_name,source_priority,source_url,source_icon,language,country,category,sentiment,sentiment_stats,ai_tag,ai_region,ai_org,duplicate
77b7c87a9acd799400cef655c3ecdb15,"Meta Platforms, Inc. (META) Is a Top 10 Tech Stock to Buy According to Billionaire Ken Fisher",https://ca.finance.yahoo.com/news/meta-platforms-inc-meta-top-004441808.html,['business'],['Insider Monkey'],"We recently published a list of Top 12 Tech Stocks to Buy According to Billionaire Ken Fisher. In this article, we are going to take a look at where Meta Platforms, Inc. (NASDAQ:META) stands against other top tech stocks to buy according to billionaire Ken Fisher. Under the umbrella of Fisher Asset Management, Billionaire Ken [...]",ONLY AVAILABLE IN PAID PLANS,2025-04-14 00:44:41,UTC,https://s.yimg.com/uu/api/res/1.2/bAtx_FOvs7EEHEVlgwBrGg--~B/aD00MzA7dz03Njg7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/insidermonkey.com/3bb8ee25366b0d99cae297f8032c1254,,yahoo,Yahoo! News,17,https://news.yahoo.com,https://i.bytvi.com/domain_icons/yahoo.png,english,['canada'],['sports'],ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,False
57d6c0b527bbcb3e2981e7f033e94517,"Mondrian Investment Partners LTD Has $131.90 Million Stock Position in Meta Platforms, Inc. (NASDAQ:META)",https://www.defenseworld.net/2025/04/13/mondrian-investment-partners-ltd-has-131-90-million-stock-position-in-meta-platforms-inc-nasdaqmeta.html,"['sec filing articles', 'companies']",['Defense World Staff'],"Mondrian Investment Partners LTD lessened its position in Meta Platforms, Inc. (NASDAQ:META – Free Report) by 24.0% in the 4th quarter, according to the company in its most recent filing with the SEC. The institutional investor owned 225,272 shares of the social networking company’s stock after selling 71,196 shares during the quarter. Meta Platforms makes [...]",ONLY AVAILABLE IN PAID PLANS,2025-04-13 07:19:07,UTC,https://www.marketbeat.com/logos/meta-platforms-inc-logo-1200x675.png?v=20220609084126,,defenseworld,Defenseworld Net,92509,https://www.defenseworld.net,https://i.bytvi.com/domain_icons/defenseworld.png,english,['united states of america'],['business'],ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN PROFESSIONAL AND CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,ONLY AVAILABLE IN CORPORATE PLANS,False
